ID,Appointment,SimpAppointment
60205,Profesor de Asignatura ,PA
60209,Profesor de Asignatura ,PA
60219,Profesora de Asignatura ,PA
60233,Ayudante de Profesora de Asignatura ,Ayud
60245,Profesora de Asignatura ,PA
60268,Profesora de Asignatura ,PA
60269,Profesora de Asignatura ,PA
60297,Ayudante de Profesora de Asignatura ,Ayud
60305,Profesora de Asignatura ,PA
60325,Profesora de Asignatura ,PA
60330,Profesora de Asignatura ,PA
60336,Profesora de Asignatura ,PA
60348,Profesora de Asignatura ,PA
60365,Ayudante de Profesor de Asignatura ,Ayud
60367,Ayudante de Profesor de Asignatura ,Ayud
60369,Ayudante de Profesora de Asignatura ,Ayud
60379,Profesor de Asignatura ,PA
60384,Profesor de Asignatura ,PA
60403,Profesora de Asignatura ,PA
60408,Profesora de Asignatura ,PA
60411,Ayudante de Profesora de Asignatura ,Ayud
60412,Ayudante de Profesor de Asignatura ,Ayud
60413,Profesor de Asignatura ,PA
60430,Profesor de Asignatura ,PA
60431,Profesor de Asignatura ,PA
60441,Profesora de Asignatura ,PA
60448,Profesor de Asignatura ,PA
60462,Profesora de Asignatura ,PA
60472,Profesora de Asignatura ,PA
60494,Ayudante de Profesora de Asignatura ,Ayud
60498,Profesora de Asignatura ,PA
60501,Profesor de Asignatura ,PA
60507,Profesor de Asignatura ,PA
60508,Ayudante de Profesora de Asignatura ,Ayud
60538,Ayudante de Profesor de Asignatura ,Ayud
60546,Profesora de Asignatura ,PA
60547,Profesora de Asignatura ,PA
60551,Ayudante de Profesor de Asignatura ,Ayud
60552,Profesor de Asignatura ,PA
60557,Ayudante de Profesora de Asignatura ,Ayud
60561,Profesora de Asignatura ,PA
60564,Profesora de Asignatura ,PA
60568,Profesor de Asignatura ,PA
60581,Profesora de Asignatura ,PA
60624,Ayudante de Profesora de Asignatura ,Ayud
60647,Profesora de Asignatura ,PA
60652,Ayudante de Profesor de Asignatura ,Ayud
60654,Profesora de Asignatura ,PA
60656,Ayudante de Profesor de Asignatura ,Ayud
60657,Profesor de Carrera Titular ,PTC
60658,Investigadora de Carrera Titular ,Inv
60659,Investigador Emérit,Inv
60660,Investigadora de Carrera Titular ,Inv
60662,Profesora de Asignatura ,PA
60702,Ayudante de Profesor de Asignatura ,Ayud
60704,Profesora de Asignatura ,PA
60706,Profesor de Asignatura ,PA
60772,Profesor de Asignatura ,PA
60803,Profesor de Carrera Titular ,PTC
60846,Profesor de Asignatura ,PA
60849,Técnica Académica Asociada ,
60924,Ayudante de Profesora de Asignatura ,Ayud
60927,Ayudante de Profesor de Asignatura ,Ayud
60928,Ayudante de Profesor de Asignatura ,Ayud
60934,Ayudante de Profesora de Asignatura ,Ayud
60935,Ayudante de Profesor de Asignatura ,Ayud
60936,Ayudante de Profesor de Asignatura ,Ayud
60937,Ayudante de Profesor de Asignatura ,Ayud
60938,Ayudante de Profesor de Asignatura ,Ayud
60939,Ayudante de Profesor de Asignatura ,Ayud
60940,Ayudante de Profesor de Asignatura ,Ayud
60941,Profesora de Asignatura ,PA
60942,Técnico Académico Titular ,Tec
60943,Profesor de Carrera Titular ,PTC
60944,Ayudante de Profesor de Asignatura ,Ayud
60945,Ayudante de Profesor de Asignatura ,Ayud
61002,Ayudante de Profesor de Asignatura ,Ayud
61016,Ayudante de Profesora de Asignatura ,Ayud
61020,Profesora de Asignatura ,PA
61021,Profesora de Asignatura ,PA
61022,Ayudante de Profesora de Asignatura ,Ayud
61023,Ayudante de Profesora de Asignatura ,Ayud
61024,Profesora de Asignatura ,PA
61033,Profesora de Asignatura ,PA
61035,Profesora de Carrera Titular ,PTC
61036,Profesora de Asignatura ,PA
61037,Profesor de Asignatura ,PA
61040,Profesor de Asignatura ,PA
61042,Técnico Académico Titular ,Tec
61043,Profesor de Asignatura ,PA
61047,Profesora de Asignatura ,PA
61048,Profesora de Asignatura ,PA
61050,Profesor de Carrera Asociado ,PTC
61058,Profesor de Asignatura ,PA
61059,Profesor de Asignatura ,PA
61060,Investigadora de Carrera Titular ,Inv
61061,Técnico Académico Titular ,Tec
61062,Profesora de Asignatura ,PA
61065,Técnico Académico Titular ,Tec
61076,Profesora de Asignatura ,PA
61081,Profesora de Asignatura ,PA
61083,Investigador de Carrera Titular ,Inv
61091,Profesor de Asignatura ,PA
61097,Ayudante de Profesor de Asignatura ,Ayud
61102,Profesora de Asignatura ,PA
61103,Profesora de Asignatura ,PA
61104,Profesora de Asignatura ,PA
61111,Profesora de Asignatura ,PA
61120,Profesor de Carrera Asociado ,PTC
61136,Técnica Académica Titular ,Tec
61139,Profesora de Carrera Titular ,PTC
61143,Profesor de Asignatura ,PA
61145,Profesora de Carrera Titular ,PTC
61153,Profesora de Asignatura ,PA
61156,Profesora de Asignatura ,PA
61157,Ayudante de Profesor de Asignatura ,Ayud
61158,Profesor de Asignatura ,PA
61162,Profesor de Asignatura ,PA
61163,Ayudante de Profesor de Asignatura ,Ayud
61164,Profesor de Asignatura ,PA
61165,Investigador de Carrera Titular ,Inv
61166,Profesor de Carrera Titular ,PTC
61167,Ayudante de Profesor de Asignatura ,Ayud
61169,Profesora de Asignatura ,PA
61175,Profesor de Asignatura ,PA
61177,Profesor de Carrera Titular ,PTC
61178,Profesor de Asignatura ,PA
61181,Profesora de Asignatura ,PA
61184,Investigador de Carrera Titular ,Inv
61189,Ayudante de Profesor de Asignatura ,Ayud
61197,Profesor de Asignatura ,PA
61199,Profesor de Asignatura ,PA
61200,Profesor de Asignatura ,PA
61235,Ayudante de Profesora de Asignatura ,Ayud
61248,Ayudante de Profesor de Asignatura ,Ayud
61249,Profesor de Asignatura ,PA
61252,Profesora de Asignatura ,PA
61254,Ayudante de Profesora de Asignatura ,Ayud
61282,Profesora de Carrera Asociado ,PTC
61300,Profesor de Asignatura ,PA
61324,Profesora de Asignatura ,PA
61325,Profesor de Asignatura ,PA
61326,Ayudante de Profesora de Asignatura ,Ayud
61328,Ayudante de Profesor de Asignatura ,Ayud
61348,Profesor de Asignatura ,PA
61352,Ayudante de Profesor de Asignatura ,Ayud
61355,Técnica Académica Titular T,
61362,Investigador de Carrera Asociado ,Inv
61365,Profesor de Asignatura ,PA
61366,Profesor de Asignatura ,PA
61372,Profesor de Asignatura ,PA
61373,Técnica Académica Asociado ,Tec
61376,Profesor de Asignatura ,PA
61379,Técnica Académica Titular T,
61381,Profesor de Asignatura ,PA
61383,Ayudante de Profesor de Asignatura ,Ayud
61384,Ayudante de Profesor de Asignatura ,Ayud
61387,Investigador de Carrera Titular ,Inv
61389,Profesora de Carrera Asociado ,PTC
61390,Profesor de Carrera Titular ,PTC
61391,Profesora de Asignatura ,PA
61392,Profesor de Asignatura ,PA
61393,Profesora de Carrera Titular ,PTC
61394,Técnica Académica Titular ,Tec
61395,Profesora de Asignatura ,PA
61397,Investigadora de Carrera Titular ,Inv
61398,Profesora de Asignatura ,PA
61399,Técnica Académica Titular ,Tec
61400,Profesor de Asignatura ,PA
61402,Profesora de Asignatura ,PA
61403,Profesor de Asignatura ,PA
61404,Profesor de Asignatura ,PA
61407,Ayudante de Profesor de Asignatura ,Ayud
61409,Profesor de Asignatura ,PA
61410,Profesor de Asignatura ,PA
61411,Profesora de Asignatura ,PA
61418,Profesor de Asignatura ,PA
61419,Profesora de Asignatura ,PA
61421,Profesora de Asignatura ,PA
61423,Profesora de Asignatura ,PA
61428,Profesor de Asignatura ,PA
61429,Profesor de Asignatura ,PA
61431,Ayudante de Profesora de Asignatura ,Ayud
61443,Técnico Académico Asociado ,Tec
61444,Profesora de Asignatura ,PA
61446,Profesora de Asignatura ,PA
61500,Técnica Académica Titular ,Tec
61503,Profesor de Asignatura ,PA
61504,Profesor de Asignatura ,PA
61507,Técnico Académico Titular ,Tec
61508,Profesora de Carrera Asociado ,PTC
61509,Profesor de Carrera Titular ,PTC
61513,Profesor de Carrera Titular ,PTC
61514,Investigador de Carrera Titular ,Inv
61515,Profesora de Asignatura ,PA
61519,Técnico Académico Titular ,Tec
61520,Profesora de Asignatura ,PA
61521,Investigadora de Carrera Titular ,Inv
61522,Profesor de Asignatura ,PA
61523,Profesor de Asignatura ,PA
61525,Profesora de Carrera Titular ,PTC
61527,Investigador de Carrera Titular ,Inv
61528,Profesora de Carrera Titular ,PTC
61529,Profesora de Carrera Titular ,PTC
61530,Investigador de Carrera Titular ,Inv
61531,Profesor de Carrera Titular ,PTC
61533,Profesor de Asignatura ,PA
61535,Profesor de Asignatura ,PA
61536,Investigadora de Carrera Titular ,Inv
61537,Investigador de Carrera Titular ,Inv
61539,Profesor de Asignatura ,PA
61541,Técnica Académica Asociado ,Tec
61542,Profesor de Carrera Titular ,PTC
61543,Investigador de Carrera Titular ,Inv
61545,Investigador de Carrera Titular ,Inv
61546,Profesora de Asignatura ,PA
61547,Profesora de Asignatura ,PA
61548,Profesora de Asignatura ,PA
61549,Profesora de Asignatura ,PA
61550,Investigadora de Carrera Titular ,Inv
61551,Técnico Académico Titular ,Tec
61552,Profesor de Asignatura ,PA
61553,Profesor de Asignatura ,PA
61554,Profesora de Asignatura ,PA
61558,Profesora de Asignatura ,PA
61560,Investigadora de Carrera Titular ,Inv
61562,Profesor de Asignatura ,PA
61563,Profesor de Asignatura ,PA
61564,Profesor de Asignatura ,PA
61567,Investigador de Carrera Titular ,Inv
61568,Técnica Académica Titular ,Tec
61574,Profesora de Carrera Asociado ,PTC
61581,Investigador de Carrera Titular ,Inv
61582,Investigador de Carrera Titular ,Inv
61585,Investigador de Carrera Titular ,Inv
61594,Técnica Académica Titular ,Tec
61598,Técnica Académica Titular ,Tec
61601,Investigadora de Carrera Titular ,Inv
61618,Profesor de Asignatura ,PA
61619,Investigadora de Carrera Titular ,Inv
61629,Investigadora de Carrera Titular ,Inv
61631,Técnico Académico Titular ,Tec
61634,Técnica Académica Titular T,
61645,Profesor de Asignatura ,PA
61646,Técnica Académica Titular T,
61647,Profesora de Carrera Asociado ,PTC
61648,Profesor de Asignatura ,PA
61649,Investigadora de Carrera Titular ,Inv
61650,Profesora de Asignatura ,PA
61652,Profesor de Asignatura ,PA
61653,Profesor de Carrera Titular ,PTC
61654,Profesor de Asignatura ,PA
61655,Profesor de Asignatura ,PA
61656,Investigador de Carrera Titular ,Inv
61657,Investigadora de Carrera Titular ,Inv
61659,Profesora de Carrera Titular ,PTC
61660,Profesora de Carrera Titular ,PTC
61661,Profesora de Asignatura ,PA
61662,Investigadora de Carrera Titular ,Inv
61664,Profesor de Asignatura ,PA
61666,Profesora de Asignatura ,PA
61667,Profesor de Asignatura ,PA
61668,Profesora de Asignatura ,PA
61670,Ayudante de Profesor de Asignatura ,Ayud
61671,Ayudante de Profesor de Asignatura ,Ayud
61674,Ayudante de Profesor de Asignatura ,Ayud
61695,Ayudante de Profesora de Asignatura ,Ayud
61697,Ayudante de Profesora de Asignatura ,Ayud
61698,Ayudante de Profesora de Asignatura ,Ayud
61707,Ayudante de Profesor de Asignatura ,Ayud
61711,Ayudante de Profesor de Asignatura ,Ayud
61715,Ayudante de Profesora de Asignatura ,Ayud
61725,Ayudante de Profesora de Asignatura ,Ayud
61727,Ayudante de Profesora de Asignatura ,Ayud
61731,Ayudante de Profesor de Asignatura ,Ayud
61734,Ayudante de Profesor de Asignatura ,Ayud
61737,Ayudante de Profesor de Asignatura ,Ayud
61738,Ayudante de Profesora de Asignatura ,Ayud
61745,Ayudante de Profesor de Asignatura ,Ayud
61746,Ayudante de Profesora de Asignatura ,Ayud
61748,Ayudante de Profesora de Asignatura ,Ayud
61754,Ayudante de Profesor de Asignatura ,Ayud
61764,Ayudante de Profesor de Asignatura ,Ayud
61767,Ayudante de Profesor de Asignatura ,Ayud
61776,Ayudante de Profesor de Asignatura ,Ayud
61784,Ayudante de Profesor de Asignatura ,Ayud
61785,Ayudante de Profesor de Asignatura ,Ayud
61786,Profesora de Asignatura ,PA
61790,Ayudante de Profesora de Asignatura ,Ayud
61794,Profesor de Asignatura ,PA
61796,Ayudante de Profesora de Asignatura ,Ayud
61799,Profesora de Asignatura ,PA
61804,Ayudante de Profesor de Asignatura ,Ayud
61817,Ayudante de Profesor de Asignatura ,Ayud
61820,Ayudante de Profesor de Asignatura ,Ayud
61826,Profesor de Asignatura ,PA
61836,Ayudante de Profesora de Asignatura ,Ayud
61841,Ayudante de Profesora de Asignatura ,Ayud
61844,Ayudante de Profesora de Asignatura ,Ayud
61846,Ayudante de Profesora de Asignatura ,Ayud
61865,Profesora de Asignatura ,PA
61866,Ayudante de Profesor de Asignatura ,Ayud
61868,Ayudante de Profesora de Asignatura ,Ayud
61872,Ayudante de Profesora de Asignatura ,Ayud
61877,Profesor de Asignatura ,PA
61883,Ayudante de Profesora de Asignatura ,Ayud
61887,Ayudante de Profesor de Asignatura ,Ayud
61888,Ayudante de Profesora de Asignatura ,Ayud
61889,Ayudante de Profesor de Asignatura ,Ayud
61890,Ayudante de Profesor de Asignatura ,Ayud
61894,Ayudante de Profesor de Asignatura ,Ayud
61895,Ayudante de Profesora de Asignatura ,Ayud
61902,Ayudante de Profesor de Asignatura ,Ayud
61903,Ayudante de Profesora de Asignatura ,Ayud
61909,Profesora de Asignatura ,PA
61910,Ayudante de Profesor de Asignatura ,Ayud
61919,Ayudante de Profesora de Asignatura ,Ayud
61921,Ayudante de Profesora de Asignatura ,Ayud
61923,Ayudante de Profesora de Asignatura ,Ayud
61924,Ayudante de Profesor de Asignatura ,Ayud
61925,Ayudante de Profesor de Asignatura ,Ayud
61927,Ayudante de Profesor de Asignatura ,Ayud
61929,Ayudante de Profesor de Asignatura ,Ayud
61933,Ayudante de Profesor de Asignatura ,Ayud
61934,Ayudante de Profesor de Asignatura ,Ayud
61942,Profesora de Asignatura ,PA
61943,Ayudante de Profesor de Asignatura ,Ayud
61950,Profesora de Asignatura ,PA
61963,Ayudante de Profesora de Asignatura ,Ayud
61969,Profesor de Asignatura ,PA
61970,Ayudante de Profesora de Asignatura ,Ayud
61975,Ayudante de Profesor de Asignatura ,Ayud
61976,Ayudante de Profesora de Asignatura ,Ayud
61983,Profesor de Asignatura ,PA
61986,Ayudante de Profesor de Asignatura ,Ayud
61993,Ayudante de Profesora de Asignatura ,Ayud
62004,Ayudante de Profesor de Asignatura ,Ayud
62006,Profesora de Asignatura ,PA
62016,Ayudante de Profesora de Asignatura ,Ayud
62020,Ayudante de Profesora de Asignatura ,Ayud
62023,Ayudante de Profesora de Asignatura ,Ayud
62030,Ayudante de Profesor de Asignatura ,Ayud
62038,Técnico Académico Asociado ,Tec
62043,Ayudante de Profesora de Asignatura ,Ayud
62048,Ayudante de Profesor de Asignatura ,Ayud
62051,Ayudante de Profesor de Asignatura ,Ayud
62060,Ayudante de Profesor de Asignatura ,Ayud
62067,Ayudante de Profesor de Asignatura ,Ayud
62070,Ayudante de Profesora de Asignatura ,Ayud
62071,Ayudante de Profesora de Asignatura ,Ayud
62079,Ayudante de Profesor de Asignatura ,Ayud
62080,Ayudante de Profesor de Asignatura ,Ayud
62083,Ayudante de Profesora de Asignatura ,Ayud
62087,Ayudante de Profesora de Asignatura ,Ayud
62097,Profesor de Asignatura ,PA
62098,Ayudante de Profesor de Asignatura ,Ayud
62099,Ayudante de Profesora de Asignatura ,Ayud
62101,Ayudante de Profesora de Asignatura ,Ayud
62103,Ayudante de Profesor de Asignatura ,Ayud
62105,Ayudante de Profesor de Asignatura ,Ayud
62106,Ayudante de Profesor de Asignatura ,Ayud
62110,Ayudante de Profesor de Asignatura ,Ayud
62112,Ayudante de Profesor de Asignatura ,Ayud
62125,Ayudante de Profesor de Asignatura ,Ayud
62127,Ayudante de Profesora de Asignatura ,Ayud
62129,Ayudante de Profesor de Asignatura ,Ayud
62131,Profesora de Asignatura ,PA
62139,Profesor de Asignatura ,PA
62142,Ayudante de Profesor de Asignatura ,Ayud
62146,Ayudante de Profesor de Asignatura ,Ayud
62148,Ayudante de Profesor de Asignatura ,Ayud
62151,Ayudante de Profesora de Asignatura ,Ayud
62159,Ayudante de Profesora de Asignatura ,Ayud
62162,Ayudante de Profesor de Asignatura ,Ayud
62164,Ayudante de Profesora de Asignatura ,Ayud
62171,Ayudante de Profesora de Asignatura ,Ayud
62173,Ayudante de Profesor de Asignatura ,Ayud
62174,Ayudante de Profesor de Asignatura ,Ayud
62175,Ayudante de Profesora de Asignatura ,Ayud
62181,Ayudante de Profesora de Asignatura ,Ayud
62182,Ayudante de Profesor de Asignatura ,Ayud
62184,Ayudante de Profesor de Asignatura ,Ayud
62189,Ayudante de Profesor de Asignatura ,Ayud
62194,Profesor de Asignatura ,PA
62195,Profesor de Asignatura ,PA
62196,Ayudante de Profesor de Asignatura ,Ayud
62199,Ayudante de Profesora de Asignatura ,Ayud
62200,Ayudante de Profesor de Asignatura ,Ayud
62202,Ayudante de Profesor de Asignatura ,Ayud
62203,Profesor de Asignatura ,PA
62206,Ayudante de Profesora de Asignatura ,Ayud
62209,Ayudante de Profesor de Asignatura ,Ayud
62214,Ayudante de Profesor de Asignatura ,Ayud
62220,Ayudante de Profesor de Asignatura ,Ayud
62221,Ayudante de Profesor de Asignatura ,Ayud
62225,Ayudante de Profesora de Asignatura ,Ayud
62229,Ayudante de Profesor de Asignatura ,Ayud
62237,Ayudante de Profesora de Asignatura ,Ayud
62239,Ayudante de Profesor de Asignatura ,Ayud
62241,Ayudante de Profesora de Asignatura ,Ayud
62242,Profesor de Asignatura ,PA
62244,Ayudante de Profesor de Asignatura ,Ayud
62245,Ayudante de Profesor de Asignatura ,Ayud
62250,Ayudante de Profesor de Asignatura ,Ayud
62251,Ayudante de Profesor de Asignatura ,Ayud
62253,Ayudante de Profesor de Asignatura ,Ayud
62254,Profesora de Asignatura ,PA
62259,Ayudante de Profesor de Asignatura ,Ayud
62265,Ayudante de Profesora de Asignatura ,Ayud
62269,Profesor de Asignatura ,PA
62276,Ayudante de Profesora de Asignatura ,Ayud
62282,Ayudante de Profesor de Asignatura ,Ayud
62284,Ayudante de Profesora de Asignatura ,Ayud
62285,Ayudante de Profesor de Asignatura ,Ayud
62286,Ayudante de Profesor de Asignatura ,Ayud
62290,Ayudante de Profesor de Asignatura ,Ayud
62293,Ayudante de Profesor de Asignatura ,Ayud
62299,Profesor de Asignatura ,PA
62302,Ayudante de Profesor de Asignatura ,Ayud
62303,Ayudante de Profesor de Asignatura ,Ayud
62306,Ayudante de Profesor de Asignatura ,Ayud
62310,Ayudante de Profesor de Asignatura ,Ayud
62311,Ayudante de Profesor de Asignatura ,Ayud
62315,Ayudante de Profesor de Asignatura ,Ayud
62317,Ayudante de Profesor de Asignatura ,Ayud
62321,Ayudante de Profesor de Asignatura ,Ayud
62322,Ayudante de Profesor de Asignatura ,Ayud
62323,Ayudante de Profesor de Asignatura ,Ayud
62326,Ayudante de Profesor de Asignatura ,Ayud
62331,Ayudante de Profesor de Asignatura ,Ayud
62332,Ayudante de Profesora de Asignatura ,Ayud
62338,Ayudante de Profesor de Asignatura ,Ayud
62348,Ayudante de Profesor de Asignatura ,Ayud
62354,Ayudante de Profesor de Asignatura ,Ayud
62356,Profesor de Asignatura ,PA
62361,Profesor de Asignatura ,PA
62362,Ayudante de Profesora de Asignatura ,Ayud
62366,Ayudante de Profesor de Asignatura ,Ayud
62367,Ayudante de Profesor de Asignatura ,Ayud
62370,Ayudante de Profesor de Asignatura ,Ayud
62373,Profesora de Asignatura ,PA
62376,Ayudante de Profesora de Asignatura ,Ayud
62379,Ayudante de Profesora de Asignatura ,Ayud
62380,Ayudante de Profesor de Asignatura ,Ayud
62381,Profesora de Asignatura ,PA
62382,Ayudante de Profesora de Asignatura ,Ayud
62383,Profesor de Asignatura ,PA
62384,Ayudante de Profesor de Asignatura ,Ayud
62385,Ayudante de Profesor de Asignatura ,Ayud
62387,Profesor de Asignatura ,PA
62388,Ayudante de Profesor de Asignatura ,Ayud
62390,Ayudante de Profesor de Asignatura ,Ayud
62391,Ayudante de Profesor de Asignatura ,Ayud
62396,Ayudante de Profesor de Asignatura ,Ayud
62405,Ayudante de Profesor de Asignatura ,Ayud
62406,Ayudante de Profesor de Asignatura ,Ayud
62407,Ayudante de Profesor de Asignatura ,Ayud
62408,Profesor de Asignatura ,PA
62413,Ayudante de Profesor de Asignatura ,Ayud
62417,Ayudante de Profesor de Asignatura ,Ayud
62423,Ayudante de Profesor de Asignatura ,Ayud
62426,Ayudante de Profesor de Asignatura ,Ayud
62437,Profesor de Asignatura ,PA
62440,Profesor de Asignatura ,PA
62443,,ND
62444,Profesora de Asignatura ,PA
62449,Profesora de Asignatura ,PA
62451,Ayudante de Profesor de Asignatura ,Ayud
